algorithm,apogee,argOfPerigee,bStar,classificationMarking,elset_created_at,elset_created_by,dataMode,eccentricity,idElset,idOnOrbit,inclination,line1,line2,meanAnomaly,meanMotion,meanMotionDDot,meanMotionDot,origNetwork,perigee,period,raan,revNo,satNo,semiMajorAxis,source,__START_AT,__END_AT,COUNTRY,LAUNCH,LAUNCH_NUM,LAUNCH_PIECE,NORAD_CAT_ID,OBJECT_ID,OBJECT_NAME,OBJECT_NUMBER,OBJECT_TYPE,RCS_SIZE,SATNAME,SITE,satcat_current_fetch_date
SGP4,6919.003,86.7344,2.0218E-5,U,2024-01-31T23:05:16.518Z,system.ob-ingest,REAL,1.658E-4,3b99bd39-03cf-4be7-a06a-63a0598b8ed8,52262,53.2214,1 52262U 22041B   24031.06212859 +.00000034 +00000+0 +20218-4 0 99991,2 52262  53.2214 319.5715 0001658  86.7344 273.3838 15.08848033098325,273.3838,15.08848033,0.0,3.4E-7,OPS1,6916.709,95.437,319.5715,9832,52262,6917.856,18th SPCS,2024-01-31T01:29:27.910176Z,2024-02-01T01:20:15.496224Z,US,2022-04-21,41,B,52262,2022-041B,STARLINK-3761,52262,PAYLOAD,LARGE,STARLINK-3761,AFETR,2024-08-21
SGP4,6919.173,70.4957,6.3239E-5,U,2024-02-01T05:05:14.570Z,system.ob-ingest,REAL,1.861E-4,3316baba-106c-4625-86d3-e10b4dfffa67,52383,53.218,1 52383U 22045BE  24031.96466541 +.00000718 +00000+0 +63239-4 0 99996,2 52383  53.2180  25.6022 0001861  70.4957 289.6236 15.08838156100166,289.6236,15.08838156,0.0,7.18E-6,OPS1,6916.599,95.438,25.6022,10016,52383,6917.886,18th SPCS,2024-01-31T23:09:07.091424Z,2024-02-01T03:55:16.810464Z,US,2022-04-29,45,BE,52383,2022-045BE,STARLINK-3811,52383,PAYLOAD,LARGE,STARLINK-3811,AFETR,2024-08-21
SGP4,6919.111,94.8648,-1.0094E-4,U,2024-01-31T23:05:16.522Z,system.ob-ingest,REAL,1.834E-4,8ddb71b9-a381-4d45-af12-416c09cee3dc,52626,53.2172,1 52626U 22052AE  24031.61781265 -.00001895 +00000+0 -10094-3 0 99998,2 52626  53.2172 117.1289 0001834  94.8648 265.2553 15.08852603095412,265.2553,15.08852603,0.0,-1.895E-5,OPS1,6916.573,95.437,117.1289,9541,52626,6917.842,18th SPCS,2024-01-31T14:49:39.012960Z,2024-02-01T11:29:40.612992Z,US,2022-05-14,52,AE,52626,2022-052AE,STARLINK-3990,52626,PAYLOAD,LARGE,STARLINK-3990,AFETR,2024-08-21
SGP4,6918.724,84.9308,1.6119E-4,U,2024-01-31T23:05:16.584Z,system.ob-ingest,REAL,1.247E-4,15c93caf-01f6-4506-883f-fc71f3d2568b,52644,53.217,1 52644U 22052AY  24031.61504838 +.00002279 +00000+0 +16119-3 0 99996,2 52644  53.2170 107.1449 0001247  84.9308 275.1826 15.08846207095559,275.1826,15.08846207,0.0,2.279E-5,OPS1,6916.999,95.437,107.1449,9555,52644,6917.861,18th SPCS,2024-01-31T14:45:40.180032Z,2024-02-01T11:25:43.775904Z,US,2022-05-14,52,AY,52644,2022-052AY,STARLINK-3985,52644,PAYLOAD,LARGE,STARLINK-3985,AFETR,2024-08-21
SGP4,6918.742,99.7693,7.2468E-5,U,2024-01-31T23:05:16.718Z,system.ob-ingest,REAL,1.228E-4,65d2a395-8848-4b47-9f32-0f46df3e5da6,52835,53.2156,1 52835U 22062F   24030.97519815 +.00000866 +00000+0 +72468-4 0 99998,2 52835  53.2156 245.0124 0001228  99.7693 260.3438 15.08836020089737,260.3438,15.0883602,0.0,8.66E-6,OPS1,6917.043,95.438,245.0124,8973,52835,6917.893,18th SPCS,2024-01-30T23:24:17.120160Z,2024-02-01T13:33:32.480928Z,US,2022-06-17,62,F,52835,2022-062F,STARLINK-4080,52835,PAYLOAD,LARGE,STARLINK-4080,AFETR,2024-08-21
SGP4,6918.978,74.0689,3.6686E-5,U,2024-02-01T08:05:29.052Z,system.ob-ingest,REAL,1.575E-4,1c16bff1-5363-451f-bc46-23288f476d9a,52836,53.2168,1 52836U 22062G   24031.96512113 +.00000296 +00000+0 +36686-4 0 99992,2 52836  53.2168 240.5710 0001575  74.0689 286.0477 15.08837486089889,286.0477,15.08837486,0.0,2.96E-6,OPS1,6916.799,95.438,240.571,8988,52836,6917.888,18th SPCS,2024-01-31T23:09:46.465632Z,2024-02-01T13:28:14.798496Z,US,2022-06-17,62,G,52836,2022-062G,STARLINK-4043,52836,PAYLOAD,LARGE,STARLINK-4043,AFETR,2024-08-21
SGP4,6943.006,74.7336,5.6281E-5,U,2024-01-31T15:05:13.837Z,system.ob-ingest,REAL,2.686E-4,c148f4c2-b15d-4655-940b-a18a4df60d77,53061,97.6548,1 53061U 22077U   24031.51126698 +.00000664 +00000+0 +56281-4 0 99991,2 53061  97.6548 214.3335 0002686  74.7336 285.4184 15.01261710086245,285.4184,15.0126171,0.0,6.64E-6,OPS1,6939.277,95.919,214.3335,8624,53061,6941.142,18th SPCS,2024-01-31T12:16:13.467072Z,2024-02-01T12:15:54.979200Z,US,2022-07-11,77,U,53061,2022-077U,STARLINK-4308,53061,PAYLOAD,LARGE,STARLINK-4308,AFWTR,2024-08-21
SGP4,6943.449,80.7996,1.1281E-4,U,2024-01-31T23:05:16.508Z,system.ob-ingest,REAL,3.34E-4,835d43d8-e111-4977-a4a0-2702f3e85703,53222,97.6543,1 53222U 22084AK  24031.16812703 +.00001390 +00000+0 +11281-3 0 99995,2 53222  97.6543  93.9749 0003340  80.7996 279.3606 15.01265369084014,279.3606,15.01265369,0.0,1.39E-5,OPS1,6938.812,95.919,93.9749,8401,53222,6941.13,18th SPCS,2024-01-31T04:02:06.175392Z,2024-02-01T04:01:48.421920Z,US,2022-07-22,84,AK,53222,2022-084AK,STARLINK-4381,53222,PAYLOAD,LARGE,STARLINK-4381,AFWTR,2024-08-21
SGP4,6919.203,104.4538,-4.0046E-5,U,2024-01-31T23:05:16.381Z,system.ob-ingest,REAL,1.937E-4,347b39e7-f5c0-4963-9c60-29afa5db3a3f,53276,53.2182,1 53276U 22086AL  24031.31467724 -.00000926 +00000+0 -40046-4 0 99990,2 53276  53.2182  33.4878 0001937 104.4538 255.6669 15.08845707085191,255.6669,15.08845707,0.0,-9.26E-6,OPS1,6916.523,95.437,33.4878,8519,53276,6917.863,18th SPCS,2024-01-31T07:33:08.113536Z,2024-02-01T04:13:08.286240Z,US,2022-07-24,86,AL,53276,2022-086AL,STARLINK-4174,53276,PAYLOAD,LARGE,STARLINK-4174,AFETR,2024-08-21
SGP4,6919.322,110.4096,2.4899E-5,U,2024-01-31T15:05:14.250Z,system.ob-ingest,REAL,2.104E-4,30c39d30-4c88-441d-8759-f27a7c363dbc,53281,53.2192,1 53281U 22086AR  24031.42139567 +.00000108 +00000+0 +24899-4 0 99997,2 53281  53.2192  33.0207 0002104 110.4096 249.7123 15.08844569085041,249.7123,15.08844569,0.0,1.08E-6,OPS1,6916.411,95.437,33.0207,8504,53281,6917.866,18th SPCS,2024-01-31T10:06:48.585888Z,2024-02-01T03:36:03.945888Z,US,2022-07-24,86,AR,53281,2022-086AR,STARLINK-4182,53281,PAYLOAD,LARGE,STARLINK-4182,AFETR,2024-08-21
SGP4,6919.161,129.4147,4.0163E-5,U,2024-01-31T05:05:14.864Z,system.ob-ingest,REAL,1.853E-4,b4eba792-1896-4f14-910a-f325ca09d1dd,53528,53.2171,1 53528U 22101B   24030.93103387 +.00000351 +00000+0 +40163-4 0 99997,2 53528  53.2171 285.2060 0001853 129.4147 230.7010 15.08840390080102,230.701,15.0884039,0.0,3.51E-6,OPS1,6916.597,95.438,285.206,8010,53528,6917.879,18th SPCS,2024-01-30T22:20:41.326368Z,2024-02-01T15:40:45.841440Z,US,2022-08-19,101,B,53528,2022-101B,STARLINK-4503,53528,PAYLOAD,LARGE,STARLINK-4503,AFETR,2024-08-21
SGP4,6918.878,102.0861,-5.7284E-5,U,2024-01-31T23:05:16.641Z,system.ob-ingest,REAL,1.419E-4,6b43e524-516e-42d1-8902-be38e27a4134,53543,53.2173,1 53543U 22101S   24031.65693107 -.00001199 +00000+0 -57284-4 0 99993,2 53543  53.2173 272.0279 0001419 102.0861 258.0290 15.08834835080352,258.029,15.08834835,0.0,-1.199E-5,OPS1,6916.915,95.438,272.0279,8035,53543,6917.896,18th SPCS,2024-01-31T15:45:58.844448Z,2024-02-02T18:38:18.872448Z,US,2022-08-19,101,S,53543,2022-101S,STARLINK-4297,53543,PAYLOAD,LARGE,STARLINK-4297,AFETR,2024-08-21
SGP4,6918.708,101.5877,1.0138E-4,U,2024-01-31T23:05:16.352Z,system.ob-ingest,REAL,1.207E-4,9ef54c09-fe17-4c5f-8ea2-3a8ed210c65f,53566,53.216,1 53566U 22101AR  24031.02855442 +.00001326 +00000+0 +10138-3 0 99997,2 53566  53.2160 264.7627 0001207 101.5877 258.5250 15.08842414081099,258.525,15.08842414,0.0,1.326E-5,OPS1,6917.038,95.437,264.7627,8109,53566,6917.873,18th SPCS,2024-01-31T00:41:07.101888Z,2024-02-01T00:31:54.592032Z,US,2022-08-19,101,AR,53566,2022-101AR,STARLINK-4576,53566,PAYLOAD,LARGE,STARLINK-4576,AFETR,2024-08-21
SGP4,6918.785,100.664,1.1325E-4,U,2024-01-31T23:05:16.563Z,system.ob-ingest,REAL,1.345E-4,7c84502d-a5e1-48ab-b334-95eed099f6e2,53606,53.2172,1 53606U 22104U   24031.57136375 +.00001515 +00000+0 +11325-3 0 99991,2 53606  53.2172  82.4486 0001345 100.6640 259.4503 15.08848530079673,259.4503,15.0884853,0.0,1.515E-5,OPS1,6916.924,95.437,82.4486,7967,53606,6917.854,18th SPCS,2024-01-31T13:42:45.828000Z,2024-02-01T11:58:11.014176Z,US,2022-08-28,104,U,53606,2022-104U,STARLINK-4590,53606,PAYLOAD,LARGE,STARLINK-4590,AFETR,2024-08-21
SGP4,6573.716,112.8601,0.0022984,U,2022-09-14T01:05:10.845Z,system.ob-ingest,REAL,0.0018184,b0a92c99-ab82-45f1-bfbf-4cc09e6ba419,53615,53.2076,1 53615U 22104AD  22256.86116362 +.15877752 +12045-4 +22984-2 0 99993,2 53615  53.2076 202.6081 0018184 112.8601 276.6062 16.33314633002706,276.6062,16.33314633,1.2045E-5,0.15877752,OPS1,6549.852,88.164,202.6081,270,53615,6561.784,18th SPCS,2022-09-13T20:40:04.536768Z,"",US,2022-08-28,104,AD,53615,2022-104AD,STARLINK-4653,53615,PAYLOAD,LARGE,STARLINK-4653,AFETR,2024-08-21
SGP4,6944.753,64.4591,8.5491E-5,U,2024-01-31T23:05:16.731Z,system.ob-ingest,REAL,5.202E-4,1ceb0722-fdc5-4a88-9a86-75017e917456,53648,97.6549,1 53648U 22105A   24031.60970635 +.00001039 +00000+0 +85491-4 0 99994,2 53648  97.6549 274.4237 0005202  64.4591 295.7171 15.01261663078294,295.7171,15.01261663,0.0,1.039E-5,OPS1,6937.531,95.919,274.4237,7829,53648,6941.142,18th SPCS,2024-01-31T14:37:58.628640Z,2024-02-01T05:01:47.640288Z,US,2022-08-31,105,A,53648,2022-105A,STARLINK-4622,53648,PAYLOAD,LARGE,STARLINK-4622,AFWTR,2024-08-21
SGP4,6919.242,118.3678,-6.6872E-5,U,2024-01-31T15:05:14.234Z,system.ob-ingest,REAL,2.007E-4,a24a0dd0-8a50-443a-aa4a-82e7f9988f72,53856,53.2166,1 53856U 22114AQ  24031.52260477 -.00001353 +00000+0 -66872-4 0 99995,2 53856  53.2166 132.6285 0002007 118.3678 241.7517 15.08848858076603,241.7517,15.08848858,0.0,-1.353E-5,OPS1,6916.465,95.437,132.6285,7660,53856,6917.853,18th SPCS,2024-01-31T12:32:33.052128Z,2024-02-01T10:47:57.341472Z,US,2022-09-19,114,AQ,53856,2022-114AQ,STARLINK-4795,53856,PAYLOAD,LARGE,STARLINK-4795,AFETR,2024-08-21
SGP4,6918.945,91.3386,4.263E-5,U,2024-01-31T15:05:14.053Z,system.ob-ingest,REAL,1.571E-4,a3b9a7f7-6ab2-4401-8a4d-630c53dc5f49,53920,53.2177,1 53920U 22119AL  24031.50240159 +.00000391 +00000+0 +42630-4 0 99990,2 53920  53.2177 162.7192 0001571  91.3386 268.7786 15.08847207075433,268.7786,15.08847207,0.0,3.91E-6,OPS1,6916.772,95.437,162.7192,7543,53920,6917.858,18th SPCS,2024-01-31T12:03:27.497376Z,2024-02-01T11:54:14.941728Z,US,2022-09-24,119,AL,53920,2022-119AL,STARLINK-5025,53920,PAYLOAD,LARGE,STARLINK-5025,AFETR,2024-08-21
SGP4,6919.102,105.5795,-6.3789E-6,U,2024-01-31T23:05:16.577Z,system.ob-ingest,REAL,1.769E-4,7b5d182d-bb39-480c-bc9a-a5ad6a04927b,53974,53.2187,1 53974U 22125L   24031.33854743 -.00000390 +00000+0 -63789-5 0 99997,2 53974  53.2187  52.9866 0001769 105.5795 254.5392 15.08840856073619,254.5392,15.08840856,0.0,-3.9E-6,OPS1,6916.654,95.438,52.9866,7361,53974,6917.878,18th SPCS,2024-01-31T08:07:30.497952Z,2024-02-01T01:36:45.356832Z,US,2022-10-05,125,L,53974,2022-125L,STARLINK-5159,53974,PAYLOAD,LARGE,STARLINK-5159,AFWTR,2024-08-21
SGP4,6918.532,98.6165,-1.8657E-6,U,2024-01-31T05:05:14.674Z,system.ob-ingest,REAL,1.0E-4,1467a8cb-b9ec-4571-90d5-b4c52cb71500,54072,53.2162,1 54072U 22136X   24030.74792145 -.00000317 +00000+0 -18657-5 0 99993,2 54072  53.2162 195.7667 0001000  98.6165 261.4941 15.08853084070765,261.4941,15.08853084,0.0,-3.17E-6,OPS1,6917.149,95.437,195.7667,7076,54072,6917.84,18th SPCS,2024-01-30T17:57:00.413280Z,2024-02-01T19:13:57.312192Z,US,2022-10-20,136,X,54072,2022-136X,STARLINK-5144,54072,PAYLOAD,LARGE,STARLINK-5144,AFETR,2024-08-21
SGP4,6918.762,88.2801,9.6118E-5,U,2024-02-01T05:05:14.934Z,system.ob-ingest,REAL,1.271E-4,9ad699cf-e6da-4714-822b-53c17a057903,54168,53.2161,1 54168U 22141M   24031.88324853 +.00001242 +00000+0 +96118-4 0 99991,2 54168  53.2161 211.0283 0001271  88.2801 271.8336 15.08839080069949,271.8336,15.0883908,0.0,1.242E-5,OPS1,6917.004,95.438,211.0283,6994,54168,6917.883,18th SPCS,2024-01-31T21:11:52.672992Z,2024-02-01T11:30:20.899584Z,US,2022-10-28,141,M,54168,2022-141M,STARLINK-5245,54168,PAYLOAD,LARGE,STARLINK-5245,AFWTR,2024-08-21
SGP4,6918.668,86.7165,7.88E-5,U,2024-01-31T05:05:14.798Z,system.ob-ingest,REAL,1.124E-4,425f950f-394b-42e0-a976-ad1e5199f271,54192,53.2157,1 54192U 22141AM  24030.91996426 +.00000966 +00000+0 +78800-4 0 99992,2 54192  53.2157 204.9889 0001124  86.7165 273.3956 15.08836844069947,273.3956,15.08836844,0.0,9.66E-6,OPS1,6917.112,95.438,204.9889,6994,54192,6917.89,18th SPCS,2024-01-30T22:04:44.912064Z,2024-02-01T20:10:56.479872Z,US,2022-10-28,141,AM,54192,2022-141AM,STARLINK-5268,54192,PAYLOAD,LARGE,STARLINK-5268,AFWTR,2024-08-21
SGP4,6918.786,89.4992,6.4598E-5,U,2024-01-31T23:05:16.530Z,system.ob-ingest,REAL,1.321E-4,6a523c95-ae55-4a1d-a071-dbdda9bbd65e,54209,53.217,1 54209U 22141BE  24031.44343428 +.00000740 +00000+0 +64598-4 0 99997,2 54209  53.2170 192.5718 0001321  89.4992 270.6151 15.08842545070169,270.6151,15.08842545,0.0,7.4E-6,OPS1,6916.959,95.437,192.5718,7016,54209,6917.873,18th SPCS,2024-01-31T10:38:32.721792Z,2024-02-01T10:29:19.697856Z,US,2022-10-28,141,BE,54209,2022-141BE,STARLINK-5259,54209,PAYLOAD,LARGE,STARLINK-5259,AFWTR,2024-08-21
SGP4,6938.085,262.9902,-1.9861E-5,U,2024-02-01T05:05:15.158Z,system.ob-ingest,REAL,1.237E-4,a232a46a-2af5-4bd8-a0c7-626fc1903a27,54858,43.0037,1 54858U 22177AQ  24031.86402814 -.00000472 +00000+0 -19861-4 0 99994,2 54858  43.0037 332.5383 0001237 262.9902  97.0800 15.02532612061603,97.08,15.02532612,0.0,-4.72E-6,OPS1,6936.369,95.838,332.5383,6160,54858,6937.227,18th SPCS,2024-01-31T20:44:12.031296Z,2024-02-01T01:31:23.045952Z,US,2022-12-28,177,AQ,54858,2022-177AQ,STARLINK-5407,54858,PAYLOAD,LARGE,STARLINK-5407,AFETR,2024-08-21
SGP4,6952.255,266.3857,-3.7668E-5,U,2024-02-01T05:05:15.062Z,system.ob-ingest,REAL,3.028E-4,0aa02287-c3e5-4333-b7a4-0bf2016565bf,55285,70.0001,1 55285U 23010S   24031.87704451 -.00000543 +00000+0 -37668-4 0 99993,2 55285  70.0001 140.2916 0003028 266.3857  93.6956 14.98343616059634,93.6956,14.98343616,0.0,-5.43E-6,OPS1,6948.046,96.106,140.2916,5963,55285,6950.151,18th SPCS,2024-01-31T21:02:56.645664Z,2024-02-01T03:27:29.901312Z,US,2023-01-19,10,S,55285,2023-010S,STARLINK-5332,55285,PAYLOAD,LARGE,STARLINK-5332,AFWTR,2024-08-21
SGP4,6952.235,262.8144,-1.4944E-5,U,2024-02-01T05:05:15.070Z,system.ob-ingest,REAL,2.95E-4,5ceb82a9-cb2a-40c5-b7f9-fba34c176b2e,55293,70.0013,1 55293U 23010AA  24031.77714886 -.00000271 +00000+0 -14944-4 0 99994,2 55293  70.0013 160.6252 0002950 262.8144  97.2679 14.98332571058244,97.2679,14.98332571,0.0,-2.71E-6,OPS1,6948.135,96.107,160.6252,5824,55293,6950.185,18th SPCS,2024-01-31T18:39:05.661504Z,2024-02-01T12:16:34.409568Z,US,2023-01-19,10,AA,55293,2023-010AA,STARLINK-5287,55293,PAYLOAD,LARGE,STARLINK-5287,AFWTR,2024-08-21
SGP4,6938.05,267.6238,3.5548E-5,U,2024-01-31T23:05:16.490Z,system.ob-ingest,REAL,1.207E-4,38a25216-02c2-4a81-a7aa-d6328391e0b6,55363,43.0024,1 55363U 23013AJ  24031.76903263 +.00000277 +00000+0 +35548-4 0 99990,2 55363  43.0024 166.0391 0001207 267.6238  92.4466 15.02537231056479,92.4466,15.02537231,0.0,2.77E-6,OPS1,6936.375,95.838,166.0391,5647,55363,6937.213,18th SPCS,2024-01-31T18:27:24.419232Z,2024-02-01T12:00:25.161408Z,US,2023-01-26,13,AJ,55363,2023-013AJ,STARLINK-5648,55363,PAYLOAD,LARGE,STARLINK-5648,AFETR,2024-08-21
SGP4,6952.351,269.5042,1.4053E-5,U,2024-02-01T05:05:14.997Z,system.ob-ingest,REAL,3.11E-4,ec093307-2cac-412f-8f99-b499a58a7cf4,55404,69.9998,1 55404U 23014P   24031.89028089 +.00000075 +00000+0 +14053-4 0 99999,2 55404  69.9998 200.4649 0003110 269.5042  90.5761 14.98330960057045,90.5761,14.9833096,0.0,7.5E-7,OPS1,6948.028,96.107,200.4649,5704,55404,6950.19,18th SPCS,2024-01-31T21:22:00.268896Z,2024-02-01T11:47:12.644448Z,US,2023-01-31,14,P,55404,2023-014P,STARLINK-5607,55404,PAYLOAD,LARGE,STARLINK-5607,AFWTR,2024-08-21
SGP4,6952.026,279.4229,5.9974E-5,U,2024-02-01T05:05:15.081Z,system.ob-ingest,REAL,2.694E-4,565eb77f-6245-4c64-8056-b30bcb1ae8f5,55426,69.9993,1 55426U 23014AM  24031.91555455 +.00000623 +00000+0 +59974-4 0 99998,2 55426  69.9993 220.4231 0002694 279.4229  80.6626 14.98342636056554,80.6626,14.98342636,0.0,6.23E-6,OPS1,6948.281,96.106,220.4231,5655,55426,6950.154,18th SPCS,2024-01-31T21:58:23.913120Z,2024-02-01T12:23:36.267072Z,US,2023-01-31,14,AM,55426,2023-014AM,STARLINK-5638,55426,PAYLOAD,LARGE,STARLINK-5638,AFWTR,2024-08-21
SGP4,6952.155,267.5992,1.5326E-5,U,2024-01-31T23:05:16.586Z,system.ob-ingest,REAL,2.821E-4,ecbb908b-ecfd-425b-ab32-d5d20df5d473,55433,69.9988,1 55433U 23014AU  24031.56527550 +.00000090 +00000+0 +15326-4 0 99993,2 55433  69.9988 241.0648 0002821 267.5992  92.4844 14.98329484056014,92.4844,14.98329484,0.0,9.0E-7,OPS1,6948.234,96.107,241.0648,5601,55433,6950.194,18th SPCS,2024-01-31T13:33:59.803200Z,2024-02-01T13:36:00.786528Z,US,2023-01-31,14,AU,55433,2023-014AU,STARLINK-5570,55433,PAYLOAD,LARGE,STARLINK-5570,AFWTR,2024-08-21
SGP4,6938.029,262.4719,2.7784E-5,U,2024-02-01T05:05:14.947Z,system.ob-ingest,REAL,1.216E-4,1d0ecd20-a837-4248-bfff-913bd431481c,55474,43.0018,1 55474U 23015AB  24031.88482186 +.00000172 +00000+0 +27784-4 0 99991,2 55474  43.0018 191.2382 0001216 262.4719  97.5985 15.02546188055104,97.5985,15.02546188,0.0,1.72E-6,OPS1,6936.342,95.837,191.2382,5510,55474,6937.185,18th SPCS,2024-01-31T21:14:08.608704Z,2024-02-01T11:35:42.692064Z,US,2023-02-02,15,AB,55474,2023-015AB,STARLINK-5689,55474,PAYLOAD,LARGE,STARLINK-5689,AFETR,2024-08-21
SGP4,6937.999,270.7787,3.1655E-5,U,2024-01-31T23:05:16.605Z,system.ob-ingest,REAL,1.133E-4,1bd70c2b-e3a0-4cee-890d-fb4c7c6ef684,55485,43.0015,1 55485U 23015AN  24031.81058113 +.00000224 +00000+0 +31655-4 0 99995,2 55485  43.0015 191.5399 0001133 270.7787  89.2926 15.02536985054914,89.2926,15.02536985,0.0,2.24E-6,OPS1,6936.428,95.838,191.5399,5491,55485,6937.214,18th SPCS,2024-01-31T19:27:14.209632Z,2024-02-01T11:24:31.199904Z,US,2023-02-02,15,AN,55485,2023-015AN,STARLINK-5695,55485,PAYLOAD,LARGE,STARLINK-5695,AFETR,2024-08-21
SGP4,6937.995,286.7759,1.2249E-4,U,2024-02-01T05:05:15.456Z,system.ob-ingest,REAL,1.154E-4,f18901f0-e6d4-4cf0-bc37-0d0d19cfa4fb,55611,43.0017,1 55611U 23020AU  24031.90445365 +.00001452 +00000+0 +12249-3 0 99992,2 55611  43.0017 203.6689 0001154 286.7759  73.2957 15.02543098053574,73.2957,15.02543098,0.0,1.452E-5,OPS1,6936.394,95.838,203.6689,5357,55611,6937.195,18th SPCS,2024-01-31T21:42:24.795360Z,2024-02-01T12:03:58.258368Z,US,2023-02-12,20,AU,55611,2023-020AU,STARLINK-5730,55611,PAYLOAD,LARGE,STARLINK-5730,AFETR,2024-08-21
SGP4,6938.016,268.1142,1.3655E-5,U,2024-02-01T05:05:15.470Z,system.ob-ingest,REAL,1.165E-4,82388ba9-fda9-49c6-92cb-6a7b72228a78,55619,43.0018,1 55619U 23020BC  24031.88447073 -.00000019 +00000+0 +13655-4 0 99997,2 55619  43.0018 203.5183 0001165 268.1142  91.9566 15.02538925053579,91.9566,15.02538925,0.0,-1.9E-7,OPS1,6936.399,95.838,203.5183,5357,55619,6937.208,18th SPCS,2024-01-31T21:13:38.271072Z,2024-02-01T11:35:11.641632Z,US,2023-02-12,20,BC,55619,2023-020BC,STARLINK-5720,55619,PAYLOAD,LARGE,STARLINK-5720,AFETR,2024-08-21
SGP4,6951.95,257.01,-2.6012E-5,U,2024-02-01T05:05:15.494Z,system.ob-ingest,REAL,2.519E-4,e49bdda5-cdcb-44b9-98cf-6185fcc502df,55645,70.0017,1 55645U 23021T   24031.79988605 -.00000403 +00000+0 -26012-4 0 99997,2 55645  70.0017 320.7850 0002519 257.0100 103.0778 14.98327869053763,103.0778,14.98327869,0.0,-4.03E-6,OPS1,6948.449,96.107,320.785,5376,55645,6950.199,18th SPCS,2024-01-31T19:11:50.154720Z,2024-02-01T03:12:30.522240Z,US,2023-02-17,21,T,55645,2023-021T,STARLINK-5102,55645,PAYLOAD,LARGE,STARLINK-5102,AFWTR,2024-08-21
SGP4,6952.025,258.2501,-1.7027E-6,U,2024-01-31T15:05:14.342Z,system.ob-ingest,REAL,2.644E-4,17a23bd5-d84c-4461-ac90-a478a5ce781f,55772,70.0017,1 55772U 23028AH  24031.33717878 -.00000113 +00000+0 -17027-5 0 99992,2 55772  70.0017   1.6541 0002644 258.2501 101.8362 14.98331903051445,101.8362,14.98331903,0.0,-1.13E-6,OPS1,6948.349,96.107,1.6541,5144,55772,6950.187,18th SPCS,2024-01-31T08:05:32.246592Z,2024-02-01T08:07:33.406176Z,US,2023-03-03,28,AH,55772,2023-028AH,STARLINK-5835,55772,PAYLOAD,LARGE,STARLINK-5835,AFWTR,2024-08-21
SGP4,6937.821,252.9965,0.0012118,U,2024-01-31T23:05:17.443Z,system.ob-ingest,REAL,8.96E-5,9f6b3a14-db6e-442f-87fa-3e2ecf39984f,56298,43.0029,1 56298U 23056N   24031.55297778 +.00016206 +00000+0 +12118-2 0 99994,2 56298  43.0029  64.2621 0000896 252.9965 107.0779 15.02541669044538,107.0779,15.02541669,0.0,1.6206E-4,OPS1,6936.578,95.838,64.2621,4453,56298,6937.199,18th SPCS,2024-01-31T13:16:17.280192Z,2024-02-01T10:00:44.844480Z,US,2023-04-19,56,N,56298,2023-056N,STARLINK-30109,56298,PAYLOAD,LARGE,STARLINK-30109,AFETR,2024-08-21
SGP4,6942.952,63.1963,-1.6418E-5,U,2024-02-01T05:05:15.212Z,system.ob-ingest,REAL,2.555E-4,5bac2ed2-69f7-4088-87f6-afc34905cdac,56331,97.6579,1 56331U 23058Q   24031.95100863 -.00000270 +00000+0 -16418-4 0 99991,2 56331  97.6579  34.7359 0002555  63.1963 296.9522 15.01249880042941,296.9522,15.0124988,0.0,-2.7E-6,OPS1,6939.405,95.92,34.7359,4294,56331,6941.178,18th SPCS,2024-01-31T22:49:27.145632Z,2024-02-01T03:37:22.869696Z,US,2023-04-27,58,Q,56331,2023-058Q,STARLINK-5991,56331,PAYLOAD,MEDIUM,STARLINK-5991,AFWTR,2024-08-21
SGP4,6937.922,257.265,9.4513E-5,U,2024-01-31T23:05:17.452Z,system.ob-ingest,REAL,1.054E-4,fa8eb346-6e94-494c-b771-54902913fcda,56394,43.005,1 56394U 23061W   24031.36297098 +.00001074 +00000+0 +94513-4 0 99999,2 56394  43.0050  39.7512 0001054 257.2650 102.8074 15.02544232041325,102.8074,15.02544232,0.0,1.074E-5,OPS1,6936.46,95.837,39.7512,4132,56394,6937.191,18th SPCS,2024-01-31T08:42:40.692672Z,2024-02-01T02:15:41.943744Z,US,2023-05-04,61,W,56394,2023-061W,STARLINK-6305,56394,PAYLOAD,LARGE,STARLINK-6305,AFETR,2024-08-21
SGP4,6937.981,259.023,7.4156E-5,U,2024-01-31T15:05:14.490Z,system.ob-ingest,REAL,1.118E-4,7ae614f6-f31d-4cd9-ab4d-876787bf8f38,56420,43.0052,1 56420U 23061AY  24031.27899358 +.00000798 +00000+0 +74156-4 0 99999,2 56420  43.0052  26.9700 0001118 259.0230 101.0486 15.02539540041750,101.0486,15.0253954,0.0,7.98E-6,OPS1,6936.43,95.838,26.97,4175,56420,6937.206,18th SPCS,2024-01-31T06:41:45.045312Z,2024-02-01T01:50:29.819328Z,US,2023-05-04,61,AY,56420,2023-061AY,STARLINK-6272,56420,PAYLOAD,LARGE,STARLINK-6272,AFETR,2024-08-21
